customer_id,customer_segment,region,subscription_plan,signup_date
CUST_03351,individual,APAC,enterprise,2020-07-30
CUST_03352,individual,LATAM,premium,2020-08-28
CUST_03353,small_business,EU,basic,2022-09-16
CUST_03354,enterprise,NA,premium,2022-03-25
CUST_03355,enterprise,APAC,standard,2021-02-18
CUST_03356,enterprise,MEA,basic,2022-09-20
CUST_03357,small_business,EU,standard,2022-05-20
CUST_03358,small_business,APAC,basic,2020-10-24
CUST_03359,enterprise,EU,standard,2021-06-01
CUST_03360,individual,EU,enterprise,2021-12-06
CUST_03361,individual,NA,premium,2021-03-14
CUST_03362,government,EU,basic,2020-11-10
CUST_03363,individual,EU,premium,2021-04-23
CUST_03364,individual,EU,premium,2022-01-11
CUST_03365,small_business,EU,standard,2020-07-31
CUST_03366,small_business,LATAM,premium,2021-03-29
CUST_03367,small_business,EU,enterprise,2022-05-25
CUST_03368,small_business,NA,enterprise,2022-09-22
CUST_03369,individual,EU,basic,2021-09-21
CUST_03370,enterprise,NA,premium,2022-01-14
CUST_03371,individual,MEA,basic,2020-10-21
CUST_03372,individual,EU,enterprise,2022-04-07
CUST_03373,enterprise,NA,standard,2020-07-31
CUST_03374,small_business,NA,standard,2022-01-10
CUST_03375,enterprise,NA,standard,2022-10-02
CUST_03376,individual,EU,premium,2020-08-28
CUST_03377,government,NA,standard,2020-12-23
CUST_03378,individual,EU,standard,2021-03-18
CUST_03379,individual,EU,basic,2021-01-07
CUST_03380,small_business,NA,standard,2021-12-27
CUST_03381,enterprise,MEA,standard,2022-09-09
CUST_03382,individual,NA,standard,2021-03-15
CUST_03383,small_business,APAC,standard,2021-11-20
CUST_03384,small_business,NA,basic,2021-01-03
CUST_03385,small_business,LATAM,standard,2022-04-07
CUST_03386,individual,NA,standard,2022-08-18
CUST_03387,enterprise,NA,enterprise,2020-09-19
CUST_03388,enterprise,APAC,standard,2022-10-09
CUST_03389,individual,NA,premium,2022-04-25
CUST_03390,small_business,APAC,basic,2021-08-13
CUST_03391,individual,APAC,basic,2020-07-19
CUST_03392,individual,APAC,basic,2022-12-20
CUST_03393,individual,MEA,premium,2021-08-25
CUST_03394,enterprise,EU,standard,2021-05-30
CUST_03395,individual,NA,standard,2021-11-18
CUST_03396,small_business,LATAM,enterprise,2020-11-28
CUST_03397,individual,APAC,standard,2020-10-03
CUST_03398,individual,EU,enterprise,2022-05-06
CUST_03399,individual,EU,enterprise,2022-08-17
CUST_03400,individual,APAC,premium,2020-10-09
CUST_03401,small_business,NA,enterprise,2020-10-20
CUST_03402,government,APAC,standard,2022-09-16
CUST_03403,enterprise,EU,premium,2020-12-28
CUST_03404,small_business,MEA,premium,2022-05-17
CUST_03405,small_business,EU,basic,2021-04-08
CUST_03406,individual,EU,basic,2022-07-10
CUST_03407,individual,EU,premium,2022-01-11
CUST_03408,small_business,APAC,basic,2022-01-04
CUST_03409,individual,APAC,standard,2020-12-17
CUST_03410,individual,EU,standard,2020-11-10
CUST_03411,government,MEA,basic,2021-09-26
CUST_03412,individual,APAC,standard,2022-05-08
CUST_03413,small_business,LATAM,enterprise,2022-08-07
CUST_03414,enterprise,MEA,standard,2020-08-01
CUST_03415,individual,EU,premium,2021-12-31
CUST_03416,small_business,APAC,basic,2022-10-28
CUST_03417,small_business,APAC,premium,2022-04-22
CUST_03418,government,APAC,enterprise,2020-08-29
CUST_03419,individual,APAC,standard,2022-09-01
CUST_03420,individual,NA,standard,2021-01-14
CUST_03421,government,EU,standard,2021-01-18
CUST_03422,small_business,APAC,basic,2022-02-17
CUST_03423,individual,APAC,premium,2021-08-08
CUST_03424,individual,NA,basic,2022-01-07
CUST_03425,government,APAC,standard,2020-11-23
CUST_03426,individual,NA,premium,2022-10-31
CUST_03427,government,NA,standard,2022-07-13
CUST_03428,individual,MEA,basic,2022-02-01
CUST_03429,individual,NA,enterprise,2021-06-04
CUST_03430,individual,NA,basic,2021-03-21
CUST_03431,small_business,NA,basic,2022-01-13
CUST_03432,individual,APAC,basic,2021-12-14
CUST_03433,small_business,LATAM,premium,2020-07-15
CUST_03434,enterprise,EU,premium,2021-10-03
CUST_03435,individual,NA,standard,2020-10-11
CUST_03436,government,APAC,standard,2022-03-09
CUST_03437,individual,APAC,standard,2022-07-14
CUST_03438,enterprise,EU,standard,2021-04-14
CUST_03439,enterprise,LATAM,enterprise,2021-06-19
CUST_03440,enterprise,APAC,enterprise,2021-02-16
CUST_03441,small_business,NA,standard,2022-05-01
CUST_03442,government,EU,premium,2022-11-20
CUST_03443,individual,LATAM,enterprise,2020-09-23
CUST_03444,enterprise,APAC,premium,2021-05-06
CUST_03445,individual,EU,premium,2022-02-07
CUST_03446,enterprise,EU,premium,2021-07-16
CUST_03447,individual,EU,basic,2022-02-07
CUST_03448,individual,APAC,basic,2021-03-31
CUST_03449,individual,EU,basic,2022-12-08
CUST_03450,small_business,NA,standard,2021-11-29
CUST_03451,individual,MEA,premium,2020-11-03
CUST_03452,small_business,NA,premium,2022-06-23
CUST_03453,government,NA,standard,2021-05-27
CUST_03454,small_business,APAC,premium,2021-07-03
CUST_03455,individual,MEA,standard,2022-01-06
CUST_03456,government,NA,premium,2020-07-21
CUST_03457,individual,EU,premium,2021-07-30
CUST_03458,individual,APAC,enterprise,2022-09-22
CUST_03459,small_business,NA,basic,2022-02-08
CUST_03460,individual,NA,basic,2021-03-17
CUST_03461,small_business,NA,standard,2021-01-26
CUST_03462,individual,NA,enterprise,2021-02-25
CUST_03463,enterprise,APAC,enterprise,2021-11-28
CUST_03464,enterprise,EU,premium,2022-11-17
CUST_03465,individual,EU,standard,2022-04-12
CUST_03466,enterprise,EU,standard,2020-07-31
CUST_03467,enterprise,NA,enterprise,2021-03-03
CUST_03468,small_business,NA,premium,2021-11-02
CUST_03469,enterprise,EU,premium,2022-06-21
CUST_03470,enterprise,EU,standard,2021-03-31
CUST_03471,small_business,NA,premium,2022-08-23
CUST_03472,small_business,NA,standard,2022-09-05
CUST_03473,individual,APAC,basic,2021-07-01
CUST_03474,individual,LATAM,basic,2021-02-03
CUST_03475,small_business,APAC,basic,2022-03-14
CUST_03476,individual,EU,basic,2022-09-01
CUST_03477,individual,LATAM,basic,2022-10-05
CUST_03478,small_business,EU,basic,2022-11-26
CUST_03479,small_business,NA,basic,2020-08-31
CUST_03480,individual,NA,premium,2022-10-24
CUST_03481,individual,EU,standard,2022-08-08
CUST_03482,individual,APAC,premium,2021-08-04
CUST_03483,enterprise,NA,basic,2022-02-10
CUST_03484,individual,NA,basic,2020-08-04
CUST_03485,government,LATAM,standard,2022-06-10
CUST_03486,enterprise,NA,standard,2022-03-09
CUST_03487,small_business,NA,standard,2022-01-23
CUST_03488,small_business,EU,premium,2022-10-22
CUST_03489,enterprise,EU,basic,2022-07-21
CUST_03490,individual,MEA,basic,2021-01-30
CUST_03491,individual,EU,basic,2020-12-25
CUST_03492,individual,LATAM,standard,2022-08-08
CUST_03493,enterprise,APAC,basic,2022-12-29
CUST_03494,small_business,APAC,premium,2022-09-01
CUST_03495,enterprise,APAC,basic,2021-06-22
CUST_03496,individual,APAC,enterprise,2021-05-26
CUST_03497,small_business,NA,standard,2021-09-28
CUST_03498,enterprise,NA,standard,2022-04-20
CUST_03499,individual,MEA,standard,2022-07-29
CUST_03500,small_business,LATAM,basic,2022-03-14
CUST_03501,small_business,NA,enterprise,2022-04-13
CUST_03502,enterprise,EU,basic,2020-09-29
CUST_03503,individual,NA,standard,2020-07-15
CUST_03504,small_business,NA,standard,2020-08-24
CUST_03505,small_business,NA,standard,2021-10-31
CUST_03506,small_business,EU,enterprise,2021-09-14
CUST_03507,individual,NA,standard,2020-12-22
CUST_03508,small_business,NA,premium,2021-05-29
CUST_03509,individual,LATAM,premium,2021-04-08
CUST_03510,individual,EU,premium,2020-10-12
CUST_03511,individual,APAC,basic,2022-08-10
CUST_03512,small_business,EU,standard,2020-09-01
CUST_03513,government,LATAM,standard,2022-06-11
CUST_03514,individual,EU,basic,2021-12-04
CUST_03515,government,EU,enterprise,2022-12-08
CUST_03516,small_business,EU,premium,2022-03-28
CUST_03517,government,APAC,premium,2021-03-16
CUST_03518,individual,APAC,basic,2021-11-06
CUST_03519,individual,NA,premium,2020-11-12
CUST_03520,government,NA,enterprise,2021-04-14
CUST_03521,small_business,EU,basic,2022-09-24
CUST_03522,enterprise,NA,basic,2020-08-02
CUST_03523,enterprise,NA,basic,2022-01-01
CUST_03524,individual,NA,basic,2020-08-24
CUST_03525,individual,EU,standard,2020-09-05
CUST_03526,individual,NA,basic,2022-02-25
CUST_03527,individual,EU,enterprise,2022-07-30
CUST_03528,individual,NA,enterprise,2021-11-08
CUST_03529,individual,EU,standard,2022-03-20
CUST_03530,small_business,LATAM,enterprise,2021-02-21
CUST_03531,government,LATAM,basic,2022-11-22
CUST_03532,individual,EU,standard,2022-07-11
CUST_03533,enterprise,EU,enterprise,2021-12-26
CUST_03534,government,EU,basic,2022-12-12
CUST_03535,government,LATAM,standard,2022-01-19
CUST_03536,government,LATAM,basic,2022-08-16
CUST_03537,small_business,APAC,enterprise,2022-09-10
CUST_03538,government,APAC,premium,2021-03-23
CUST_03539,individual,APAC,enterprise,2022-10-08
CUST_03540,individual,MEA,standard,2021-04-05
CUST_03541,enterprise,EU,basic,2020-08-13
CUST_03542,individual,EU,enterprise,2022-12-08
CUST_03543,small_business,LATAM,basic,2022-05-02
CUST_03544,small_business,NA,enterprise,2022-01-21
CUST_03545,individual,APAC,premium,2021-09-19
CUST_03546,small_business,NA,basic,2020-07-23
CUST_03547,government,EU,premium,2022-12-13
CUST_03548,individual,NA,standard,2021-11-30
CUST_03549,individual,APAC,premium,2022-01-23
CUST_03550,individual,EU,enterprise,2021-10-24
CUST_03551,individual,NA,enterprise,2020-12-26
CUST_03552,individual,NA,basic,2022-10-08
CUST_03553,enterprise,LATAM,basic,2021-02-18
CUST_03554,enterprise,LATAM,premium,2022-12-09
CUST_03555,enterprise,APAC,basic,2022-10-17
CUST_03556,individual,NA,standard,2022-05-04
CUST_03557,enterprise,LATAM,basic,2022-12-19
CUST_03558,small_business,NA,enterprise,2022-10-21
CUST_03559,individual,EU,premium,2021-09-17
CUST_03560,small_business,NA,premium,2021-04-14
CUST_03561,individual,APAC,basic,2020-11-29
CUST_03562,enterprise,NA,premium,2022-09-30
CUST_03563,individual,APAC,basic,2022-11-11
CUST_03564,small_business,EU,standard,2022-06-18
CUST_03565,small_business,NA,enterprise,2021-04-22
CUST_03566,small_business,EU,premium,2021-05-05
CUST_03567,enterprise,NA,basic,2022-12-26
CUST_03568,individual,MEA,basic,2020-07-16
CUST_03569,small_business,MEA,premium,2021-01-12
CUST_03570,enterprise,NA,premium,2020-11-18
CUST_03571,government,NA,standard,2021-05-05
CUST_03572,individual,EU,standard,2022-05-23
CUST_03573,individual,APAC,premium,2021-07-07
CUST_03574,individual,LATAM,premium,2022-03-19
CUST_03575,enterprise,NA,basic,2022-01-14
CUST_03576,enterprise,NA,premium,2021-10-18
CUST_03577,individual,APAC,premium,2022-12-20
CUST_03578,government,APAC,standard,2020-11-03
CUST_03579,enterprise,EU,premium,2021-02-06
CUST_03580,government,EU,premium,2022-02-09
CUST_03581,small_business,APAC,standard,2021-08-08
CUST_03582,individual,EU,standard,2020-11-30
CUST_03583,individual,EU,basic,2022-01-05
CUST_03584,individual,LATAM,standard,2020-10-08
CUST_03585,enterprise,MEA,standard,2021-09-13
CUST_03586,small_business,NA,premium,2021-10-29
CUST_03587,government,LATAM,premium,2021-12-07
CUST_03588,government,APAC,standard,2022-12-18
CUST_03589,individual,APAC,enterprise,2022-07-31
CUST_03590,small_business,NA,basic,2021-11-27
CUST_03591,small_business,NA,basic,2021-08-10
CUST_03592,individual,NA,enterprise,2021-06-18
CUST_03593,individual,NA,standard,2021-08-08
CUST_03594,individual,LATAM,basic,2021-02-19
CUST_03595,individual,MEA,basic,2022-02-04
CUST_03596,small_business,EU,basic,2021-07-19
CUST_03597,government,APAC,standard,2022-12-19
CUST_03598,government,APAC,standard,2022-02-17
CUST_03599,small_business,EU,basic,2022-08-22
CUST_03600,small_business,NA,standard,2021-01-26
CUST_03601,enterprise,EU,enterprise,2022-10-29
CUST_03602,individual,EU,basic,2022-02-01
CUST_03603,small_business,LATAM,enterprise,2021-03-23
CUST_03604,enterprise,MEA,premium,2021-06-12
CUST_03605,individual,APAC,premium,2022-08-24
CUST_03606,government,APAC,standard,2022-05-12
CUST_03607,small_business,EU,premium,2022-04-21
CUST_03608,small_business,EU,basic,2021-07-27
CUST_03609,enterprise,EU,basic,2022-02-06
CUST_03610,individual,EU,standard,2020-12-17
CUST_03611,individual,EU,premium,2020-10-13
CUST_03612,enterprise,APAC,standard,2020-10-27
CUST_03613,individual,NA,standard,2022-01-31
CUST_03614,individual,EU,standard,2020-10-21
CUST_03615,individual,NA,enterprise,2021-04-22
CUST_03616,enterprise,NA,premium,2022-06-23
CUST_03617,government,EU,basic,2020-12-11
CUST_03618,individual,LATAM,standard,2021-08-03
CUST_03619,individual,APAC,standard,2020-09-15
CUST_03620,enterprise,NA,basic,2022-03-04
CUST_03621,individual,APAC,premium,2022-10-13
CUST_03622,individual,APAC,enterprise,2021-10-01
CUST_03623,small_business,EU,standard,2020-11-16
CUST_03624,individual,LATAM,standard,2022-06-13
CUST_03625,small_business,EU,basic,2022-08-23
CUST_03626,individual,NA,basic,2022-02-01
CUST_03627,small_business,EU,standard,2020-12-25
CUST_03628,individual,NA,standard,2022-02-04
CUST_03629,individual,NA,premium,2022-11-27
CUST_03630,small_business,NA,premium,2022-11-22
CUST_03631,enterprise,NA,premium,2022-08-19
CUST_03632,small_business,LATAM,basic,2022-09-19
CUST_03633,small_business,LATAM,basic,2020-11-20
CUST_03634,individual,EU,basic,2022-01-15
CUST_03635,enterprise,EU,standard,2021-07-13
CUST_03636,individual,APAC,premium,2021-06-19
CUST_03637,enterprise,APAC,standard,2022-09-05
CUST_03638,enterprise,LATAM,basic,2022-11-05
CUST_03639,small_business,EU,basic,2020-08-21
CUST_03640,small_business,EU,basic,2020-11-16
CUST_03641,individual,NA,premium,2021-08-07
CUST_03642,individual,EU,standard,2021-11-22
CUST_03643,individual,APAC,standard,2021-02-15
CUST_03644,small_business,EU,basic,2022-06-11
CUST_03645,small_business,NA,standard,2022-12-25
CUST_03646,individual,NA,premium,2021-07-29
CUST_03647,enterprise,NA,basic,2021-07-01
CUST_03648,individual,EU,standard,2022-04-04
CUST_03649,small_business,EU,basic,2022-06-09
CUST_03650,enterprise,NA,basic,2022-04-10
CUST_03651,individual,APAC,standard,2021-10-02
CUST_03652,small_business,APAC,standard,2021-11-12
CUST_03653,individual,NA,standard,2022-09-14
CUST_03654,small_business,LATAM,basic,2021-05-28
CUST_03655,small_business,NA,premium,2022-05-27
CUST_03656,enterprise,APAC,standard,2022-11-07
CUST_03657,small_business,NA,premium,2020-08-21
CUST_03658,individual,EU,standard,2022-05-25
CUST_03659,enterprise,LATAM,basic,2020-12-25
CUST_03660,individual,NA,enterprise,2021-04-25
CUST_03661,enterprise,LATAM,standard,2021-04-30
CUST_03662,individual,MEA,premium,2022-04-22
CUST_03663,individual,NA,basic,2022-12-01
CUST_03664,small_business,LATAM,enterprise,2023-01-01
CUST_03665,individual,EU,standard,2022-07-22
CUST_03666,individual,EU,standard,2021-10-25
CUST_03667,small_business,EU,basic,2021-03-03
CUST_03668,individual,APAC,premium,2022-02-26
CUST_03669,individual,EU,enterprise,2020-10-04
CUST_03670,enterprise,NA,standard,2021-02-02
CUST_03671,enterprise,LATAM,enterprise,2022-07-07
CUST_03672,individual,NA,basic,2020-07-25
CUST_03673,enterprise,APAC,basic,2022-12-09
CUST_03674,small_business,EU,premium,2022-07-29
CUST_03675,individual,EU,standard,2022-11-24
CUST_03676,small_business,APAC,standard,2022-12-19
CUST_03677,small_business,NA,basic,2020-11-04
CUST_03678,enterprise,APAC,premium,2022-06-08
CUST_03679,enterprise,NA,basic,2020-07-23
CUST_03680,individual,APAC,premium,2021-03-07
CUST_03681,individual,EU,premium,2021-06-08
CUST_03682,government,EU,basic,2020-08-16
CUST_03683,small_business,NA,basic,2021-12-21
CUST_03684,small_business,EU,basic,2021-02-26
CUST_03685,enterprise,APAC,standard,2022-02-07
CUST_03686,small_business,NA,basic,2021-11-16
CUST_03687,individual,MEA,premium,2022-08-03
CUST_03688,enterprise,APAC,standard,2021-06-25
CUST_03689,individual,MEA,basic,2022-04-17
CUST_03690,enterprise,NA,standard,2021-09-11
CUST_03691,small_business,EU,premium,2022-11-19
CUST_03692,individual,LATAM,enterprise,2022-08-06
CUST_03693,small_business,EU,premium,2022-07-22
CUST_03694,enterprise,EU,enterprise,2020-10-12
CUST_03695,individual,APAC,basic,2021-10-29
CUST_03696,enterprise,MEA,standard,2021-07-18
CUST_03697,individual,NA,enterprise,2021-02-20
CUST_03698,government,APAC,premium,2020-10-17
CUST_03699,individual,NA,premium,2020-10-07
CUST_03700,individual,LATAM,standard,2020-09-14
CUST_03701,individual,EU,premium,2021-01-27
CUST_03702,enterprise,NA,standard,2021-09-24
CUST_03703,individual,APAC,premium,2020-12-29
CUST_03704,individual,APAC,standard,2022-09-13
CUST_03705,small_business,LATAM,premium,2022-02-22
CUST_03706,individual,EU,premium,2021-06-26
CUST_03707,small_business,MEA,basic,2022-12-16
CUST_03708,individual,NA,basic,2020-10-29
CUST_03709,small_business,NA,standard,2022-09-02
CUST_03710,individual,EU,standard,2021-01-17
CUST_03711,small_business,NA,standard,2022-02-24
CUST_03712,individual,EU,standard,2021-04-12
CUST_03713,small_business,APAC,enterprise,2021-08-08
CUST_03714,individual,NA,premium,2020-08-03
CUST_03715,enterprise,APAC,premium,2021-10-26
CUST_03716,small_business,EU,standard,2021-01-30
CUST_03717,small_business,NA,basic,2021-08-20
CUST_03718,enterprise,NA,basic,2022-09-29
CUST_03719,individual,APAC,premium,2022-09-27
CUST_03720,small_business,APAC,basic,2021-09-08
CUST_03721,individual,NA,premium,2020-08-09
CUST_03722,small_business,EU,basic,2021-01-31
CUST_03723,individual,LATAM,premium,2021-08-01
CUST_03724,individual,EU,standard,2021-01-18
CUST_03725,small_business,APAC,standard,2020-12-21
CUST_03726,individual,EU,premium,2021-08-17
CUST_03727,individual,EU,premium,2022-11-22
CUST_03728,individual,NA,basic,2022-07-27
CUST_03729,government,NA,standard,2022-04-21
CUST_03730,individual,APAC,premium,2022-07-05
CUST_03731,enterprise,NA,basic,2022-01-18
CUST_03732,enterprise,EU,standard,2021-01-01
